N                                       x0                                      x1                                      x2                                      |x|
487                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
488                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
489                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
490                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
491                                     10                                      1                                       2                                       10.2469507659596                        
492                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
493                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
494                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
495                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
496                                     10                                      1                                       2                                       10.2469507659596                        
497                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
498                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
499                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
500                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
501                                     10                                      1                                       2                                       10.2469507659596                        
502                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
503                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
504                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
505                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
506                                     10                                      1                                       2                                       10.2469507659596                        
507                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
508                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
509                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
510                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
511                                     10                                      1                                       2                                       10.2469507659596                        
512                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
513                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
514                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
515                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
516                                     10                                      1                                       2                                       10.2469507659596                        
517                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
518                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
519                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
520                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
521                                     10                                      1                                       2                                       10.2469507659596                        
522                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
523                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
524                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
525                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
526                                     10                                      1                                       2                                       10.2469507659596                        
527                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
528                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
529                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
530                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
531                                     10                                      1                                       2                                       10.2469507659596                        
532                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
533                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
534                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
535                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
536                                     10                                      1                                       2                                       10.2469507659596                        
537                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
538                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
539                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
540                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
541                                     10                                      1                                       2                                       10.2469507659596                        
542                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
543                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
544                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
545                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
546                                     10                                      1                                       2                                       10.2469507659596                        
547                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
548                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
549                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
550                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
551                                     10                                      1                                       2                                       10.2469507659596                        
552                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
553                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
554                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
555                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
556                                     10                                      1                                       2                                       10.2469507659596                        
557                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
558                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
559                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
560                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
561                                     10                                      1                                       2                                       10.2469507659596                        
562                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
563                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
564                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
565                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
566                                     10                                      1                                       2                                       10.2469507659596                        
567                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
568                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
569                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
570                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
571                                     10                                      1                                       2                                       10.2469507659596                        
572                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
573                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
574                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
575                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
576                                     10                                      1                                       2                                       10.2469507659596                        
577                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
578                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
579                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
580                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
581                                     10                                      1                                       2                                       10.2469507659596                        
582                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
583                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
584                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
585                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
586                                     10                                      1                                       2                                       10.2469507659596                        
587                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
588                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
589                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
590                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
591                                     10                                      1                                       2                                       10.2469507659596                        
592                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
593                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
594                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
595                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
596                                     10                                      1                                       2                                       10.2469507659596                        
597                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
598                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
599                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
600                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
601                                     10                                      1                                       2                                       10.2469507659596                        
602                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
603                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
604                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
605                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
606                                     10                                      1                                       2                                       10.2469507659596                        
607                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
608                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
609                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
610                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
611                                     10                                      1                                       2                                       10.2469507659596                        
612                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
613                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
614                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
615                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
616                                     10                                      1                                       2                                       10.2469507659596                        
617                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
618                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
619                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
620                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
621                                     10                                      1                                       2                                       10.2469507659596                        
622                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
623                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
624                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
625                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
626                                     10                                      1                                       2                                       10.2469507659596                        
627                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
628                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
629                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
630                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
631                                     10                                      1                                       2                                       10.2469507659596                        
632                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
633                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
634                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
635                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
636                                     10                                      1                                       2                                       10.2469507659596                        
637                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
638                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
639                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
640                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
641                                     10                                      1                                       2                                       10.2469507659596                        
642                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
643                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
644                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
645                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
646                                     10                                      1                                       2                                       10.2469507659596                        
647                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
648                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
649                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
650                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
651                                     10                                      1                                       2                                       10.2469507659596                        
652                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
653                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
654                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
655                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
656                                     10                                      1                                       2                                       10.2469507659596                        
657                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
658                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
659                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
660                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
661                                     10                                      1                                       2                                       10.2469507659596                        
662                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
663                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
664                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
665                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
666                                     10                                      1                                       2                                       10.2469507659596                        
667                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
668                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
669                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
670                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
671                                     10                                      1                                       2                                       10.2469507659596                        
672                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
673                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
674                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
675                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
676                                     10                                      1                                       2                                       10.2469507659596                        
677                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
678                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
679                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
680                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
681                                     10                                      1                                       2                                       10.2469507659596                        
682                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
683                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
684                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
685                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
686                                     10                                      1                                       2                                       10.2469507659596                        
687                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
688                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
689                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
690                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
691                                     10                                      1                                       2                                       10.2469507659596                        
692                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
693                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
694                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
695                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
696                                     10                                      1                                       2                                       10.2469507659596                        
697                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
698                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
699                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
700                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
701                                     10                                      1                                       2                                       10.2469507659596                        
702                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
703                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
704                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
705                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
706                                     10                                      1                                       2                                       10.2469507659596                        
707                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
708                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
709                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
710                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
